timestep;dhw_minutely
9.516666666666666;0.0
9.533333333333333;0.0
9.55;0.0
9.566666666666666;0.0
9.583333333333334;26964.41514076588
9.6;0.0
9.616666666666667;0.0
9.633333333333333;0.0
9.65;0.0
9.666666666666666;0.0
9.683333333333334;0.0
9.7;0.0
9.716666666666667;0.0
9.733333333333333;0.0
9.75;0.0
9.766666666666666;0.0
9.783333333333333;0.0
9.8;0.0
9.816666666666666;0.0
9.833333333333334;0.0
9.85;0.0
9.866666666666667;0.0
9.883333333333333;0.0
9.9;0.0
9.916666666666666;0.0
9.933333333333334;0.0
9.95;19072.391197127086
9.966666666666667;0.0
9.983333333333333;0.0
10.0;0.0
10.016666666666666;0.0
10.033333333333333;0.0
10.05;0.0
10.066666666666666;0.0
10.083333333333334;0.0
10.1;0.0
10.116666666666667;0.0
10.133333333333333;0.0
10.15;0.0
10.166666666666666;0.0
10.183333333333334;0.0
10.2;0.0
10.216666666666667;0.0
10.233333333333333;0.0
10.25;0.0
10.266666666666666;0.0
10.283333333333333;0.0
10.3;0.0
10.316666666666666;0.0
10.333333333333334;0.0
10.35;0.0
10.366666666666667;0.0
10.383333333333333;0.0
10.4;0.0
10.416666666666666;0.0
10.433333333333334;0.0
10.45;0.0
10.466666666666667;0.0
10.483333333333333;0.0
10.5;0.0
10.516666666666666;0.0
10.533333333333333;0.0
10.55;0.0
10.566666666666666;0.0
10.583333333333334;0.0
10.6;0.0
10.616666666666667;0.0
10.633333333333333;0.0
10.65;0.0
10.666666666666666;0.0
10.683333333333334;0.0
10.7;0.0
10.716666666666667;0.0
10.733333333333333;0.0
10.75;0.0
10.766666666666666;0.0
10.783333333333333;0.0
10.8;0.0
10.816666666666666;0.0
10.833333333333334;0.0
10.85;0.0
10.866666666666667;0.0
10.883333333333333;0.0
10.9;0.0
10.916666666666666;0.0
10.933333333333334;0.0
10.95;0.0
10.966666666666667;0.0
10.983333333333333;0.0
11.0;0.0
11.016666666666666;0.0
11.033333333333333;0.0
11.05;0.0
11.066666666666666;0.0
11.083333333333334;0.0
11.1;0.0
11.116666666666667;0.0
11.133333333333333;0.0
11.15;0.0
11.166666666666666;0.0
11.183333333333334;0.0
11.2;0.0
11.216666666666667;0.0
11.233333333333333;0.0
11.25;0.0
11.266666666666666;0.0
11.283333333333333;0.0
11.3;0.0
11.316666666666666;0.0
11.333333333333334;0.0
11.35;0.0
11.366666666666667;0.0
11.383333333333333;0.0
11.4;0.0
11.416666666666666;0.0
11.433333333333334;0.0
11.45;0.0
11.466666666666667;0.0
11.483333333333333;0.0
11.5;0.0
11.516666666666666;0.0
11.533333333333333;0.0
11.55;0.0
11.566666666666666;0.0
11.583333333333334;0.0
11.6;0.0
11.616666666666667;21703.065845006684
11.633333333333333;0.0
11.65;0.0
11.666666666666666;0.0
11.683333333333334;0.0
11.7;0.0
11.716666666666667;0.0
11.733333333333333;0.0
11.75;0.0
11.766666666666666;0.0
11.783333333333333;0.0
11.8;0.0
11.816666666666666;0.0
11.833333333333334;0.0
11.85;0.0
11.866666666666667;0.0
11.883333333333333;0.0
11.9;0.0
11.916666666666666;0.0
11.933333333333334;0.0
11.95;0.0
11.966666666666667;0.0
11.983333333333333;0.0
12.0;0.0
12.016666666666666;0.0
12.033333333333333;0.0
12.05;0.0
12.066666666666666;0.0
12.083333333333334;0.0
12.1;0.0
12.116666666666667;0.0
12.133333333333333;0.0
12.15;0.0
12.166666666666666;0.0
12.183333333333334;0.0
12.2;0.0
12.216666666666667;0.0
12.233333333333333;0.0
12.25;0.0
12.266666666666666;0.0
12.283333333333333;0.0
12.3;0.0
12.316666666666666;0.0
12.333333333333334;0.0
12.35;0.0
12.366666666666667;0.0
12.383333333333333;0.0
12.4;0.0
12.416666666666666;0.0
12.433333333333334;0.0
12.45;0.0
12.466666666666667;0.0
12.483333333333333;0.0
12.5;0.0
12.516666666666666;0.0
12.533333333333333;0.0
12.55;0.0
12.566666666666666;0.0
12.583333333333334;0.0
12.6;0.0
12.616666666666667;35185.27341538962
12.633333333333333;0.0
12.65;0.0
12.666666666666666;0.0
12.683333333333334;18085.888204172235
12.7;0.0
12.716666666666667;0.0
12.733333333333333;0.0
12.75;0.0
12.766666666666666;0.0
12.783333333333333;0.0
12.8;0.0
12.816666666666666;0.0
12.833333333333334;0.0
12.85;0.0
12.866666666666667;0.0
12.883333333333333;0.0
12.9;0.0
12.916666666666666;0.0
12.933333333333334;0.0
12.95;0.0
12.966666666666667;0.0
12.983333333333333;0.0
13.0;0.0
13.016666666666666;0.0
13.033333333333333;0.0
13.049999999999999;0.0
13.066666666666666;0.0
13.083333333333334;21045.397183036785
13.1;26635.58080978093
13.116666666666667;0.0
13.133333333333333;0.0
13.15;0.0
13.166666666666666;0.0
13.183333333333334;0.0
13.2;0.0
13.216666666666667;0.0
13.233333333333333;0.0
13.25;0.0
13.266666666666666;0.0
13.283333333333333;0.0
13.299999999999999;0.0
13.316666666666666;0.0
13.333333333333334;38802.45105622407
13.35;0.0
13.366666666666667;0.0
13.383333333333333;0.0
13.4;0.0
13.416666666666666;0.0
13.433333333333334;0.0
13.45;0.0
13.466666666666667;0.0
13.483333333333333;0.0
13.5;0.0
13.516666666666666;0.0
13.533333333333333;0.0
13.549999999999999;0.0
13.566666666666666;0.0
13.583333333333334;0.0
13.6;0.0
13.616666666666667;0.0
13.633333333333333;0.0
13.65;0.0
13.666666666666666;0.0
13.683333333333334;0.0
13.7;0.0
13.716666666666667;0.0
13.733333333333333;0.0
13.75;0.0
13.766666666666666;0.0
13.783333333333333;0.0
13.799999999999999;0.0
13.816666666666666;0.0
13.833333333333334;0.0
13.85;0.0
13.866666666666667;0.0
13.883333333333333;0.0
13.9;0.0
13.916666666666666;0.0
13.933333333333334;0.0
13.95;0.0
13.966666666666667;0.0
13.983333333333333;0.0
14.0;0.0
14.016666666666666;0.0
14.033333333333333;0.0
14.049999999999999;0.0
14.066666666666666;0.0
14.083333333333334;0.0
14.1;0.0
14.116666666666667;0.0
14.133333333333333;0.0
14.15;0.0
14.166666666666666;0.0
14.183333333333334;0.0
14.2;0.0
14.216666666666667;0.0
14.233333333333333;0.0
14.25;0.0
14.266666666666666;0.0
14.283333333333333;0.0
14.299999999999999;0.0
14.316666666666666;0.0
14.333333333333334;0.0
14.35;0.0
14.366666666666667;0.0
14.383333333333333;0.0
14.4;0.0
14.416666666666666;0.0
14.433333333333334;0.0
14.45;0.0
14.466666666666667;0.0
14.483333333333333;0.0
14.5;0.0
14.516666666666666;0.0
14.533333333333333;0.0
14.549999999999999;0.0
14.566666666666666;0.0
14.583333333333334;0.0
14.6;0.0
14.616666666666667;0.0
14.633333333333333;0.0
14.65;0.0
14.666666666666666;0.0
14.683333333333334;0.0
14.7;0.0
14.716666666666667;0.0
14.733333333333333;0.0
14.75;0.0
14.766666666666666;0.0
14.783333333333333;0.0
14.799999999999999;0.0
14.816666666666666;0.0
14.833333333333334;0.0
14.85;0.0
14.866666666666667;0.0
14.883333333333333;0.0
14.9;33212.26742947993
14.916666666666666;0.0
14.933333333333334;0.0
14.95;0.0
14.966666666666667;0.0
14.983333333333333;0.0
15.0;0.0
15.016666666666666;0.0
15.033333333333333;0.0
15.049999999999999;0.0
15.066666666666666;0.0
15.083333333333334;0.0
15.1;0.0
15.116666666666667;0.0
15.133333333333333;0.0
15.15;0.0
15.166666666666666;0.0
15.183333333333334;0.0
15.2;0.0
15.216666666666667;0.0
15.233333333333333;0.0
15.25;0.0
15.266666666666666;0.0
15.283333333333333;0.0
15.299999999999999;0.0
15.316666666666666;0.0
15.333333333333334;0.0
15.35;0.0
15.366666666666667;0.0
15.383333333333333;0.0
15.4;0.0
15.416666666666666;24004.906161901334
15.433333333333334;0.0
15.45;0.0
15.466666666666667;0.0
15.483333333333333;26306.74647879598
15.5;0.0
15.516666666666666;0.0
15.533333333333333;0.0
15.549999999999999;0.0
15.566666666666666;0.0
15.583333333333334;0.0
15.6;0.0
15.616666666666667;0.0
15.633333333333333;0.0
15.65;0.0
15.666666666666666;0.0
15.683333333333334;0.0
15.7;0.0
15.716666666666667;29595.089788645477
15.733333333333333;0.0
15.75;0.0
15.766666666666666;0.0
15.783333333333333;0.0
15.799999999999999;0.0
15.816666666666666;0.0
15.833333333333334;0.0
15.85;0.0
15.866666666666667;0.0
15.883333333333333;0.0
15.9;0.0
15.916666666666666;24004.906161901334
15.933333333333334;0.0
15.95;0.0
15.966666666666667;0.0
15.983333333333333;19730.05985909699
16.0;0.0
16.016666666666666;0.0
16.03333333333333;0.0
16.05;0.0
16.066666666666666;0.0
16.083333333333332;0.0
16.1;0.0
16.116666666666667;0.0
16.133333333333333;27622.083802735786
16.15;0.0
16.166666666666668;0.0
16.183333333333334;0.0
16.2;0.0
16.216666666666665;0.0
16.233333333333334;0.0
16.25;0.0
16.266666666666666;0.0
16.28333333333333;0.0
16.3;0.0
16.316666666666666;0.0
16.333333333333332;0.0
16.35;0.0
16.366666666666667;0.0
16.383333333333333;0.0
16.4;0.0
16.416666666666668;0.0
16.433333333333334;0.0
16.45;0.0
16.466666666666665;0.0
16.483333333333334;0.0
16.5;0.0
16.516666666666666;0.0
16.53333333333333;0.0
16.55;0.0
16.566666666666666;0.0
16.583333333333332;0.0
16.6;0.0
16.616666666666667;18414.722535157187
16.633333333333333;0.0
16.65;29923.92411963043
16.666666666666668;0.0
16.683333333333334;0.0
16.7;0.0
16.716666666666665;0.0
16.733333333333334;0.0
16.75;0.0
16.766666666666666;0.0
16.78333333333333;0.0
16.8;0.0
16.816666666666666;0.0
16.833333333333332;0.0
16.85;0.0
16.866666666666667;0.0
16.883333333333333;0.0
16.9;0.0
16.916666666666668;0.0
16.933333333333334;0.0
16.95;0.0
16.966666666666665;0.0
16.983333333333334;0.0
17.0;0.0
17.016666666666666;0.0
17.03333333333333;0.0
17.05;0.0
17.066666666666666;37158.279401299325
17.083333333333332;0.0
17.1;0.0
17.116666666666667;0.0
17.133333333333333;0.0
17.15;0.0
17.166666666666668;0.0
17.183333333333334;0.0
17.2;0.0
17.216666666666665;0.0
17.233333333333334;0.0
17.25;0.0
17.266666666666666;0.0
17.28333333333333;0.0
17.3;0.0
17.316666666666666;0.0
17.333333333333332;0.0
17.35;0.0
17.366666666666667;0.0
17.383333333333333;0.0
17.4;0.0
17.416666666666668;0.0
17.433333333333334;0.0
17.45;0.0
17.466666666666665;0.0
17.483333333333334;0.0
17.5;0.0
17.516666666666666;0.0
17.53333333333333;0.0
17.55;0.0
17.566666666666666;0.0
17.583333333333332;0.0
17.6;0.0
17.616666666666667;0.0
17.633333333333333;0.0
17.65;0.0
17.666666666666668;0.0
17.683333333333334;0.0
17.7;0.0
17.716666666666665;0.0
17.733333333333334;0.0
17.75;0.0
17.766666666666666;0.0
17.78333333333333;0.0
17.8;0.0
17.816666666666666;0.0
17.833333333333332;0.0
17.85;0.0
17.866666666666667;0.0
17.883333333333333;0.0
17.9;0.0
17.916666666666668;0.0
17.933333333333334;0.0
17.95;0.0
17.966666666666665;0.0
17.983333333333334;0.0
18.0;0.0
18.016666666666666;0.0
18.03333333333333;0.0
18.05;0.0
18.066666666666666;0.0
18.083333333333332;0.0
18.1;0.0
18.116666666666667;0.0
18.133333333333333;0.0
18.15;0.0
18.166666666666668;0.0
18.183333333333334;0.0
18.2;0.0
18.216666666666665;0.0
18.233333333333334;0.0
18.25;0.0
18.266666666666666;0.0
18.28333333333333;0.0
18.3;0.0
18.316666666666666;28608.586795690626
18.333333333333332;0.0
18.35;0.0
18.366666666666667;0.0
18.383333333333333;0.0
18.4;0.0
18.416666666666668;0.0
18.433333333333334;0.0
18.45;0.0
18.466666666666665;0.0
18.483333333333334;0.0
18.5;0.0
18.516666666666666;0.0
18.53333333333333;0.0
18.55;0.0
18.566666666666666;0.0
18.583333333333332;0.0
18.6;0.0
18.616666666666667;0.0
18.633333333333333;0.0
18.65;0.0
18.666666666666668;0.0
18.683333333333334;0.0
18.7;0.0
18.716666666666665;0.0
18.733333333333334;0.0
18.75;0.0
18.766666666666666;0.0
18.78333333333333;0.0
18.8;0.0
18.816666666666666;0.0
18.833333333333332;0.0
18.85;0.0
18.866666666666667;0.0
18.883333333333333;0.0
18.9;0.0
18.916666666666668;0.0
18.933333333333334;0.0
18.95;0.0
18.966666666666665;0.0
18.983333333333334;0.0
19.0;0.0
19.016666666666666;0.0
19.03333333333333;0.0
19.05;0.0
19.066666666666666;0.0
19.083333333333332;0.0
19.1;0.0
19.116666666666667;0.0
19.133333333333333;0.0
19.15;0.0
19.166666666666668;0.0
19.183333333333334;0.0
19.2;0.0
19.216666666666665;0.0
19.233333333333334;0.0
19.25;0.0
19.266666666666666;0.0
19.28333333333333;0.0
19.3;0.0
19.316666666666666;0.0
19.333333333333332;0.0
19.35;0.0
19.366666666666667;0.0
19.383333333333333;0.0
19.4;0.0
19.416666666666668;0.0
19.433333333333334;0.0
19.45;0.0
19.466666666666665;0.0
19.483333333333334;0.0
19.5;0.0
19.516666666666666;0.0
19.53333333333333;0.0
19.55;0.0
19.566666666666666;0.0
19.583333333333332;0.0
19.6;0.0
19.616666666666667;0.0
19.633333333333333;0.0
19.65;0.0
19.666666666666668;0.0
19.683333333333334;0.0
19.7;0.0
19.716666666666665;0.0
19.733333333333334;0.0
19.75;0.0
19.766666666666666;0.0
19.78333333333333;0.0
19.8;0.0
19.816666666666666;0.0
19.833333333333332;0.0
19.85;0.0
19.866666666666667;0.0
19.883333333333333;0.0
19.9;0.0
19.916666666666668;0.0
19.933333333333334;0.0
19.95;0.0
19.966666666666665;0.0
19.983333333333334;0.0
20.0;0.0
20.016666666666666;0.0
20.03333333333333;0.0
20.05;0.0
20.066666666666666;0.0
20.083333333333332;0.0
20.1;0.0
20.116666666666667;0.0
20.133333333333333;0.0
20.15;0.0
20.166666666666668;36171.77640834447
20.183333333333334;0.0
20.2;0.0
20.216666666666665;0.0
20.233333333333334;0.0
20.25;0.0
20.266666666666666;0.0
20.28333333333333;0.0
20.3;0.0
20.316666666666666;0.0
20.333333333333332;0.0
20.35;0.0
20.366666666666667;36500.61073932942
20.383333333333333;0.0
20.4;0.0
20.416666666666668;0.0
20.433333333333334;0.0
20.45;0.0
20.466666666666665;0.0
20.483333333333334;0.0
20.5;0.0
20.516666666666666;0.0
20.53333333333333;0.0
20.55;0.0
20.566666666666666;0.0
20.583333333333332;0.0
20.6;0.0
20.616666666666667;0.0
20.633333333333333;0.0
20.65;0.0
20.666666666666668;0.0
20.683333333333334;0.0
20.7;0.0
20.716666666666665;0.0
20.733333333333334;0.0
20.75;0.0
20.766666666666666;0.0
20.78333333333333;0.0
20.8;0.0
20.816666666666666;0.0
20.833333333333332;26635.58080978093
20.85;0.0
20.866666666666667;0.0
20.883333333333333;0.0
20.9;0.0
20.916666666666668;0.0
20.933333333333334;0.0
20.95;0.0
20.966666666666665;0.0
20.983333333333334;0.0
21.0;0.0
21.016666666666666;0.0
21.03333333333333;0.0
21.05;0.0
21.066666666666666;0.0
21.083333333333332;0.0
21.1;0.0
21.116666666666667;0.0
21.133333333333333;0.0
21.15;0.0
21.166666666666668;0.0
21.183333333333334;0.0
21.2;0.0
21.216666666666665;0.0
21.233333333333334;0.0
